,0
1035,2.5357043913878393e-07
1036,1.3748368611865768e-07
1037,4.519663031760178e-07
1038,5.191856041675689e-07
1039,8.519031228678954e-08
1040,1.9270932650476583e-07
1041,3.27754548137909e-07
1042,3.464889781397205e-07
1043,1.9609342343712674e-07
1044,3.249740764522853e-07
1045,1.1082947305026186e-07
1046,7.895676182361062e-08
1047,1.5703436851484575e-07
1048,5.522829372599682e-07
1049,1.271758490286735e-07
1050,2.8790346539837124e-07
1051,3.007825428368399e-07
1052,8.430054071570032e-08
1053,4.958315646228896e-07
1054,5.655869290589994e-07
1055,3.166576895327456e-07
1056,1.88570644385487e-07
1057,2.3908290542658914e-07
1058,2.0623446095403374e-07
1059,1.648146555732135e-07
1060,1.6541379215335178e-07
1061,2.1254098030564313e-07
1062,1.3485069322414095e-07
1063,6.517060304618022e-08
1064,8.389331002315015e-08
1065,3.014969035593276e-07
1066,5.043776825991435e-07
1067,4.451218887981926e-08
1068,1.2281252492463103e-07
1069,6.79974070598964e-08
1070,3.8921109613865785e-07
1071,6.362924756317672e-08
1072,1.0970559392074121e-07
1073,6.7624778039338e-08
1074,1.2381252964838264e-07
1075,8.912325191773232e-08
1076,5.282746521952492e-07
1077,1.8139256374735969e-07
1078,2.058043060970818e-07
1079,3.112623035489292e-07
1080,4.429694963860137e-07
1081,1.3582477017616387e-07
1082,2.735493727831746e-07
1083,6.060448701517573e-07
1084,1.8120928006956692e-07
1085,6.684391649458316e-08
1086,2.72725545514948e-07
1087,1.5998985753870663e-07
1088,8.160835945882732e-08
1089,1.2482049440963572e-07
1090,2.6327055731842214e-07
1091,2.402015578512815e-07
1092,1.3299654912401504e-07
1093,7.698881844825231e-07
1094,1.455456816994675e-07
1095,4.977165742725168e-07
1096,5.478219482207161e-08
1097,1.8259093115047753e-07
1098,2.766141310907279e-07
1099,2.597748098350729e-07
1100,2.6317413727996463e-07
1101,1.506086666276116e-07
1102,5.113284481068508e-07
1103,1.065678937165187e-07
1104,2.5569097830891163e-08
1105,1.463754596074209e-07
1106,1.7968452679392553e-07
1107,1.0848227757347178e-07
1108,2.4841713186529987e-07
1109,1.6338162244891182e-07
1110,1.4794794775952387e-07
1111,5.646526361933963e-08
1112,2.640219242087249e-07
1113,3.993381681762991e-07
1114,5.595042679008861e-08
1115,2.2660063278604742e-07
1116,1.2064881976614605e-07
1117,1.7101825808229665e-07
1118,1.8155509347538007e-07
1119,9.335265382628259e-08
1120,8.415749238971015e-08
1121,1.9011160200536872e-07
1122,3.4972199913959144e-07
1123,2.0666192390122263e-07
1124,2.7633925447113486e-07
1125,8.59624468491522e-08
1126,5.681280518953767e-07
1127,1.7004200556916572e-07
1128,1.7758793213701479e-07
1129,3.40749081551876e-07
1130,1.7669676340664662e-07
1131,4.1911893023103645e-08
1132,6.548989906418756e-08
1133,4.810559191948995e-07
1134,2.873649396949445e-07
1135,7.582173531389105e-08
1136,5.129384249369076e-07
1137,2.890619476570168e-07
1138,1.6971637632530062e-07
1139,3.083113610462548e-07
1140,4.0886660515245847e-07
1141,2.154061840767169e-07
1142,4.7672287977652946e-08
1143,5.488825477167592e-07
1144,3.9423898084091866e-08
1145,8.969589288894335e-08
1146,3.7471319921388843e-07
1147,2.1072324739568437e-07
1148,7.387597895155011e-08
1149,4.4407246023687635e-08
1150,2.937031329527938e-07
1151,1.2481055736784626e-07
1152,1.0345876049070616e-07
1153,4.1622799028605206e-07
1154,2.72740683817858e-07
1155,2.4195701689649216e-07
1156,3.3890718385674004e-08
1157,1.7707459023147818e-07
1158,9.484095234369986e-08
1159,7.412488119055403e-07
1160,3.4365112899342734e-07
1161,1.8423188452799508e-07
1162,3.1415010251662873e-07
1163,1.6437860864953462e-07
1164,3.772591273064196e-07
1165,1.0418432777880373e-07
1166,4.821214583866688e-07
1167,2.1271871041485444e-07
1168,3.497379629872725e-07
1169,2.097747624120914e-07
1170,9.036479353438805e-08
1171,4.3286138691305427e-07
1172,7.896188080706069e-08
1173,2.4617113637892457e-08
1174,2.0349137252613836e-07
1175,4.2054464150266575e-07
1176,2.563049463362131e-07
1177,7.627281785279275e-07
1178,2.3628731859095386e-07
1179,2.035785443601379e-07
1180,4.608005009426573e-07
1181,5.0023757150535473e-08
1182,2.1816894202328989e-07
1183,1.343239938870422e-07
1184,1.2326419894219913e-07
1185,4.0837098171595254e-07
1186,3.578931043707126e-07
1187,3.373914532729025e-07
1188,4.86784745356417e-07
1189,3.664224975962179e-07
1190,1.0015979546191532e-07
1191,4.785063882498861e-07
1192,5.300292204664607e-07
1193,2.8355987737406786e-07
1194,5.482425071116832e-07
1195,3.049513240298182e-07
1196,9.707478217582096e-08
1197,5.381006368041591e-07
1198,4.4569333194641726e-07
1199,2.1150578053852482e-07
1200,2.0358419917147701e-07
1201,2.697207299891424e-07
1202,1.8590305314374316e-07
1203,1.0735988848675502e-07
1204,1.6616686791647255e-07
1205,2.0263044611234226e-07
1206,2.542950547968564e-07
1207,5.965649279694948e-08
1208,7.998251694319614e-07
1209,2.8442897650319957e-07
1210,2.3349212882006948e-07
1211,1.6102879769619328e-07
1212,1.8083939173129398e-07
1213,5.685575420440657e-08
1214,7.364829048952417e-07
1215,5.458447646245673e-07
1216,2.537428555372594e-07
1217,2.732633619089362e-07
1218,2.276122084013756e-07
1219,5.204718069336236e-07
1220,3.1388596204129193e-07
1221,1.6240064241126253e-07
1222,6.104294611584203e-08
1223,3.0416011097678375e-07
1224,2.8639686007965203e-07
1225,1.480945514912616e-07
1226,6.356307940881118e-08
1227,2.6483857760859053e-07
1228,1.1038654009619778e-07
1229,1.866133801606519e-07
1230,2.1441756388371872e-07
1231,1.1235284029100662e-07
1232,1.403590751943848e-07
1233,7.309206285804079e-08
1234,2.2740368702151902e-07
1235,1.502600288840366e-07
1236,1.0061982651263625e-07
1237,3.1085048392395965e-07
1238,2.3437545546339472e-08
1239,1.1313972177398252e-07
1240,1.8440318460033203e-07
1241,2.353957410967849e-08
1242,3.5687034798300374e-07
1243,2.132174413122546e-07
1244,2.445995265507452e-07
1245,1.964613119077038e-07
1246,5.320004936539705e-07
1247,4.869515111164199e-08
1248,5.223590354766861e-08
1249,3.060856314059863e-07
1250,6.768942019220834e-08
1251,5.45218861808944e-07
1252,5.0749909637833645e-08
1253,1.2440061995406194e-07
1254,5.940244875372746e-07
1255,3.709606711278703e-07
1256,1.3922308296562048e-07
1257,1.9043795360530813e-07
1258,3.501073913717373e-07
1259,4.1354685793363283e-07
1260,1.543373807116534e-07
1261,1.8178290825374875e-07
1262,3.6751257633465596e-07
1263,1.7211502522717467e-07
1264,6.328997869959555e-08
1265,8.58179109613658e-08
1266,1.9444540873432165e-07
1267,7.221528933093903e-08
1268,1.079562125251299e-07
1269,4.921810154211355e-08
1270,1.529952877050447e-07
1271,4.069370075058613e-08
1272,3.6787705950006015e-07
1273,1.8708860660190856e-07
1274,2.585375225736116e-07
1275,2.071781287748545e-07
1276,1.851448682917678e-07
1277,3.109871887992088e-07
1278,6.729895679176868e-08
1279,2.5977844564469005e-07
1280,3.9949055648813804e-07
1281,1.3761794628580985e-07
1282,1.8058084453491844e-07
1283,2.5191619556084535e-07
1284,1.0901832948252833e-07
1285,2.3788075793248706e-07
1286,8.065068039862349e-08
1287,1.3689256797747303e-07
1288,1.357499764701666e-07
1289,2.0343430430245184e-07
1290,4.6969667310463486e-07
1291,5.36006644271663e-07
1292,2.4180980206039196e-07
1293,5.611733540059022e-07
1294,7.567787628260112e-07
1295,1.0840252719786936e-07
1296,1.6858563122804198e-07
1297,1.928501006360868e-07
1298,1.9573120209995016e-07
1299,4.8209081389682e-07
1300,1.3151974143108153e-07
1301,4.680253529168691e-07
1302,7.008983470663197e-07
1303,2.12673874584176e-07
1304,2.1410613885160655e-07
1305,4.8681001199257865e-08
1306,1.995440833201999e-07
1307,2.458907253460348e-07
1308,5.175634850025223e-08
1309,1.8953078726874955e-07
1310,1.199065811331981e-07
1311,9.16128781369837e-08
1312,7.27174951998593e-08
1313,3.436905112223724e-07
1314,4.3044294257139317e-08
1315,1.0380772170772455e-07
1316,2.946443194854854e-07
1317,2.1896957174633403e-07
1318,4.0165435764907656e-08
1319,3.1185153677325954e-07
1320,1.2603612819627566e-07
1321,1.9054295005718874e-07
1322,3.531848039843161e-07
1323,1.0611244800520025e-07
1324,7.605369255192391e-08
1325,6.237831583566027e-08
1326,5.7215238957130174e-08
1327,6.360012582526083e-07
1328,9.351043115731088e-08
1329,2.0689842845275433e-07
1330,4.756270251627766e-07
1331,1.1945246959158378e-07
1332,2.9028711282203107e-07
1333,1.7043742162520865e-07
1334,7.180503881901852e-08
1335,1.5054942698067258e-07
1336,5.1554312719679e-07
1337,2.9444919600672596e-07
1338,1.0498450291582819e-07
1339,1.5910129066140092e-07
1340,3.940129466526789e-07
1341,2.4502706940083036e-07
1342,9.861687822022352e-08
1343,1.88567418469838e-07
1344,1.5700517554292662e-07
1345,1.6363548112296776e-07
1346,5.821726470727588e-07
1347,1.9212732008283885e-07
1348,6.775832608112749e-08
1349,1.8745456643222622e-07
1350,2.0770591342719013e-07
1351,2.0677521708494517e-07
1352,1.8467097119866422e-07
1353,4.06091021728113e-08
1354,1.2824654596836384e-07
1355,3.052553145119805e-07
1356,2.3130656408116217e-07
1357,1.3246020825641429e-07
1358,3.6741043540131233e-08
1359,5.817668859569394e-07
1360,1.4278622579048277e-07
1361,3.4557764188650333e-07
1362,1.2612969353081922e-07
1363,2.181430593767186e-07
1364,1.7504826055505268e-07
1365,1.286938584178722e-07
1366,5.034047266935907e-07
1367,6.693655978835004e-08
1368,2.7805939988333136e-07
1369,2.6224909668358096e-07
1370,8.216467529067147e-08
1371,2.9600328782305584e-07
1372,3.0000823475367837e-07
1373,1.1008422464243652e-07
1374,1.633723703128876e-07
1375,1.128985063981979e-07
1376,5.687461385111551e-07
1377,1.967728336390258e-07
1378,2.806384573718335e-07
1379,1.1347885918229349e-07
1380,4.641806195948157e-07
1381,5.406309493226442e-07
1382,1.8945523062548135e-07
1383,6.187276858404218e-07
1384,5.613712842216577e-07
1385,2.9814368595887635e-08
1386,1.3870791409888883e-07
1387,2.319504159427163e-07
1388,5.86405644538903e-07
1389,1.559063261249211e-07
1390,7.555906019283142e-08
1391,9.773993112190451e-08
1392,2.218080567012404e-07
1393,5.668489184648353e-07
1394,1.0695155894161789e-07
1395,3.602569798551801e-07
1396,1.581915141228307e-07
1397,4.811397503714385e-07
1398,1.5762253728561726e-07
1399,2.3425522074435943e-07
1400,3.490966604460787e-07
1401,6.836630160418382e-08
1402,6.038187898739391e-07
1403,3.7730672722876896e-07
1404,4.4924002137420935e-07
1405,3.8556631368538205e-07
1406,4.802510896454548e-07
1407,5.063746563427602e-07
1408,2.317140908637213e-07
1409,1.7184829099033802e-07
1410,1.0934928736031372e-07
1411,1.4603460408790658e-07
1412,3.456505831202311e-07
1413,1.862119751775784e-07
1414,4.53076511926608e-07
1415,1.341576728568592e-07
1416,2.0030269159378114e-07
1417,2.779494811545342e-07
1418,7.673493352528245e-08
1419,1.8902645750236945e-07
1420,2.288251010539387e-07
1421,2.3915175058185813e-07
1422,9.521604983561816e-08
1423,2.45109011299048e-07
1424,5.407715324443514e-08
1425,8.812222192716243e-08
1426,8.639748544373073e-08
1427,1.211341926436485e-07
1428,2.6946513146238545e-07
1429,2.4356190450087913e-07
1430,5.220471046975715e-07
1431,3.644544175378617e-07
1432,3.513378225942914e-07
1433,4.856620417402011e-07
1434,4.586854878363337e-07
1435,1.1659874333506342e-07
1436,3.6553274085549333e-07
1437,2.781749679566841e-07
1438,9.841536688892233e-08
1439,3.5484979214876473e-07
1440,6.505907734957647e-07
1441,6.536752861603997e-07
1442,1.115313468361156e-07
1443,2.483428664707956e-07
1444,9.155108980292509e-08
1445,5.169688894441587e-07
1446,2.596482770092105e-07
1447,1.6802272701438642e-07
1448,2.8644069710520674e-07
1449,4.068152143716831e-08
1450,9.546124850585778e-07
1451,2.1402762518738836e-07
1452,6.696088407777552e-07
1453,5.103700716675778e-07
1454,5.929378904636054e-07
1455,1.1915780704271372e-07
1456,1.7783105489116097e-07
1457,1.1637951762266489e-07
1458,1.959143032795646e-07
1459,1.289306945058993e-07
1460,1.986748681547391e-07
1461,1.6610944016579715e-07
1462,2.7605965623199446e-07
1463,1.4798154900557015e-07
1464,3.469739067406321e-07
1465,2.842999425708272e-07
1466,2.877812091424792e-07
1467,1.1052196931241772e-07
1468,1.343786952865784e-07
1469,3.251493178022547e-07
1470,9.305701747561058e-08
1471,2.201058294012367e-07
1472,2.951452300422231e-07
1473,4.7621835528455005e-07
1474,1.1864795017103645e-07
1475,9.098723594920025e-08
1476,2.9800523403802546e-07
1477,2.2862430555863712e-07
1478,3.756259034373448e-07
1479,7.655293147498627e-08
1480,3.7019425033196917e-07
1481,7.239092506566972e-08
1482,3.094584802824558e-07
1483,1.3827060403023945e-07
1484,2.642187430631956e-07
1485,5.37211612206607e-07
1486,4.94069828392388e-07
1487,1.1665794146353454e-07
1488,2.4355172297998364e-07
1489,2.3452523618932753e-07
1490,2.20507089589113e-07
1491,2.1418417039747965e-07
1492,1.3180846702082223e-07
1493,5.404270945606234e-07
1494,2.366108555595028e-07
1495,6.068461147915835e-08
1496,1.3577855384604987e-07
1497,6.164853065771647e-07
1498,2.2396322610316936e-07
1499,4.7301149743578855e-07
1500,3.9990856442789195e-07
1501,7.437989002329898e-07
1502,7.455645947520035e-08
1503,3.4459260159862614e-07
1504,3.21074417345886e-07
1505,2.766359544277527e-07
1506,5.323198565305737e-08
1507,3.8255393291611524e-08
1508,4.970054816096645e-07
1509,3.379678356331298e-07
1510,2.659894714460084e-07
1511,9.070090006802723e-09
1512,1.4393151990915453e-07
1513,4.0143667847093814e-07
1514,2.483181783451613e-07
1515,6.08491630375751e-07
1516,2.2844613393986878e-07
1517,5.859706232765233e-08
1518,1.2091865791723088e-07
1519,4.630612534625515e-07
1520,8.482096392265846e-08
1521,1.249274969461777e-07
1522,6.047347867830823e-07
1523,1.3314388713526312e-07
1524,3.7250044569379315e-07
1525,1.7853424766739685e-07
1526,3.601206757704426e-07
1527,1.0877133452217961e-07
1528,3.3774738829170186e-07
1529,2.731639199028361e-07
1530,3.80510348105389e-07
1531,4.135453656089195e-08
1532,5.481855232808211e-07
1533,2.2979978723163114e-07
1534,1.2707594615129632e-07
1535,1.1929185109057905e-07
1536,2.8198861840963955e-07
1537,2.46637046647192e-07
1538,4.2973449838111356e-07
1539,3.197718214116515e-07
1540,1.786353591491065e-07
1541,1.7432248940329017e-07
1542,1.4462101793166177e-07
1543,5.722397904715493e-07
1544,3.564731929502698e-07
1545,2.510079951853857e-07
1546,3.817506775184143e-07
1547,4.028108686695424e-07
1548,6.849320192797724e-07
1549,6.581018610667653e-08
1550,7.752653280286543e-08
1551,3.6683590435623567e-08
1552,2.031078368658503e-07
1553,1.9241066363921422e-07
1554,3.7164318266541967e-07
1555,1.242526714128305e-07
1556,3.185655231189466e-08
1557,1.2972332098370057e-07
1558,2.90342201560065e-07
1559,2.4914565305557738e-08
1560,2.0029685502578438e-07
1561,3.855770123131464e-07
1562,1.414516608865492e-07
1563,2.9488922931191107e-07
1564,3.6361778023228027e-07
1565,1.24035538337083e-07
1566,1.2766398085097653e-07
1567,9.685989917559189e-08
1568,2.3412312557617072e-07
1569,7.734748214026093e-08
1570,2.8644714335574085e-07
1571,2.706458077799936e-07
1572,3.6302104087636426e-07
1573,9.607483172689156e-08
1574,6.131887845654828e-07
1575,1.0918430858173102e-07
1576,1.4037348056325335e-07
1577,1.1312176362108283e-07
1578,3.6605295913547414e-07
1579,1.016973423529752e-07
1580,8.13476816597517e-08
1581,2.0096755700801392e-07
1582,4.18799122195228e-07
1583,1.1852542821862668e-07
1584,8.896312756463687e-08
1585,1.5497920806868782e-07
1586,3.199835381428103e-07
1587,1.1632014174486004e-07
1588,1.6385029698113834e-07
1589,4.350779183508371e-07
1590,4.208761338968796e-07
1591,4.043461274253338e-07
1592,7.305743455644902e-08
1593,4.282424596022005e-08
1594,1.2241687519313778e-07
1595,2.846193854743599e-07
1596,8.014772641682042e-07
1597,4.161944977870406e-07
1598,1.3623908225558575e-07
1599,3.7270348164825684e-07
1600,1.5125892617732734e-07
1601,2.0340158829037224e-07
1602,1.5954347353971662e-07
1603,3.38309396534048e-07
1604,1.4413840551225726e-07
1605,8.626761183988605e-08
1606,5.083367824061648e-08
1607,1.7111502882082932e-07
1608,3.461960154203243e-07
1609,2.1254220208139327e-07
1610,1.897672681224075e-07
1611,6.78659573168174e-08
1612,4.085382876392133e-07
1613,2.0491452830020218e-07
1614,1.2931819279159382e-07
1615,9.775312183001255e-08
1616,2.0344361000260361e-07
1617,1.7970013931066212e-07
1618,1.0213804387479733e-06
1619,4.496144785789407e-08
1620,1.0813435128791289e-07
1621,1.275476046701407e-07
1622,5.744794163397135e-08
1623,1.5322263799399272e-07
1624,3.54067507266308e-07
1625,2.914781129500736e-07
1626,8.490336044571006e-07
1627,2.586785693324656e-07
1628,4.118753479464349e-08
1629,1.3297335741141648e-07
1630,6.890487179938985e-07
1631,6.337854453290381e-07
1632,9.883591753825552e-08
1633,1.000087967245147e-07
1634,4.241705695393408e-08
1635,9.2004756214542e-08
1636,1.6627373946397127e-07
1637,9.74288226798516e-08
1638,1.8796023910667617e-07
1639,2.5022018161918484e-07
1640,2.5680055663978233e-07
1641,7.284550820681611e-07
1642,7.684520926555828e-08
1643,4.997468674941871e-07
1644,3.0666788064494573e-07
1645,3.3144397416457927e-07
1646,3.2640708068774646e-07
1647,7.102099693301558e-07
1648,2.0615183530707903e-07
1649,2.604056418741975e-07
1650,2.3769917617222294e-07
1651,1.3743918116678916e-07
1652,4.993316303032274e-07
1653,7.29705498062646e-08
1654,1.2392669296376067e-07
1655,1.1575272031093255e-07
1656,1.5625189820672995e-07
1657,1.0246076279702591e-07
1658,3.6713769169673964e-07
1659,6.679010344953176e-08
1660,6.961431206456011e-08
1661,3.2439720385876037e-07
1662,2.6107693639086675e-07
1663,3.935172946179659e-07
1664,5.9056644941785067e-08
1665,9.330358792623054e-08
1666,2.7783468302368414e-07
1667,3.32351679035797e-07
1668,3.686288839249626e-07
1669,9.189530039121258e-08
1670,2.587834282342565e-07
1671,9.152241807880502e-08
1672,1.3009214750264516e-07
1673,2.034559716620213e-07
1674,1.4491285870236142e-07
1675,2.270022040253885e-07
1676,6.402517128348736e-07
1677,4.6090227001691285e-07
1678,8.613964816455543e-08
1679,1.9253745454741027e-07
1680,3.498866532655183e-07
1681,4.593883084338992e-08
1682,1.1952764182029252e-07
